329,http://web.mta.info/nyct/service/,1st Ave & 14th St at SE corner,POINT (-73.98262500051983 40.73105000120231),L
330,http://web.mta.info/nyct/service/,1st Ave & 14th St at SE corner,POINT (-73.98256299944175 40.73111800092481),L
1025,http://web.mta.info/nyct/service/,1st Ave & Houston St at NW corner,POINT (-73.9888629997116 40.72320000128046),F
57,http://web.mta.info/nyct/service/,20th Ave & 64th St at NE corner,POINT (-73.98484000011217 40.617341001073875),N
38,http://web.mta.info/nyct/service/,20th Ave & 86th St at NE corner,POINT (-73.9980069998917 40.60458700083699),D
40,http://web.mta.info/nyct/service/,20th Ave & 86th St at NW corner,POINT (-73.99834900054789 40.60478900051507),D
37,http://web.mta.info/nyct/service/,20th Ave & 86th St at SE corner,POINT (-73.99816400038932 40.60443900088166),D
39,http://web.mta.info/nyct/service/,20th Ave & 86th St at SW corner,POINT (-73.99849799968783 40.6046310005965),D
982,http://web.mta.info/nyct/service/,21st St & 41st Ave at NE corner,POINT (-73.94213200002308 40.754069000589034),F
983,http://web.mta.info/nyct/service/,21st St & 41st Ave at NE corner,POINT (-73.94193500036222 40.75425500084818),F
979,http://web.mta.info/nyct/service/,21st St & 41st Ave at NW corner,POINT (-73.94237399991762 40.75432200099374),F
980,http://web.mta.info/nyct/service/,21st St & 41st Ave at NW corner,POINT (-73.94249099975755 40.754131000989815),F
981,http://web.mta.info/nyct/service/,21st St & 41st Ave at NW corner,POINT (-73.9425210001696 40.75419500048989),F
877,http://web.mta.info/nyct/service/,21st St & 44th Ave at NE corner,POINT (-73.94716299981128 40.7481950006204),E-G-M-7
876,http://web.mta.info/nyct/service/,21st St & 44th Ave at SE corner,POINT (-73.94724000030592 40.74795400097661),E-G-M-7
1826,http://web.mta.info/nyct/service/,21st St & 49th Ave at NE corner,POINT (-73.94860899952165 40.742500001189924),7
1827,http://web.mta.info/nyct/service/,21st St & 49th Ave at NE corner,POINT (-73.94810999980871 40.74240500087813),7
1828,http://web.mta.info/nyct/service/,21st St & 49th Ave at NE corner,POINT (-73.9481950003783 40.742422001095164),7
1093,http://web.mta.info/nyct/service/,23rd St & 44th Ave at NE corner (exit only),POINT (-73.94462600056677 40.74770600096008),E-G-M-7
1825,http://web.mta.info/nyct/service/,23rd St & 45th Rd at NE corner,POINT (-73.94532200035314 40.74623200075596),E-G-M-7
1823,http://web.mta.info/nyct/service/,23rd St & 45th Rd at NW corner,POINT (-73.94571300016653 40.746308001163634),E-G-M-7
1824,http://web.mta.info/nyct/service/,23rd St & 45th Rd at SE corner,POINT (-73.94534899958121 40.74613000057653),E-G-M-7
45,http://web.mta.info/nyct/service/,25th Ave & 86th St at NE corner,POINT (-73.9869580004091 40.597889001091715),D
46,http://web.mta.info/nyct/service/,25th Ave & 86th St at NW corner,POINT (-73.9872790005634 40.59810000066808),D
47,http://web.mta.info/nyct/service/,25th Ave & 86th St at SE corner,POINT (-73.98711199986317 40.59775100078925),D
48,http://web.mta.info/nyct/service/,25th Ave & 86th St at SW corner,POINT (-73.98744200051077 40.59795200062024),D
1923,http://web.mta.info/nyct/service/,2nd Ave & 69th St at SE corner,POINT (-73.95947434183111 40.76704011861197),Q
1924,http://web.mta.info/nyct/service/,2nd Ave & 69th St at SE corner,POINT (-73.95959172742543 40.766883773843524),Q
1921,http://web.mta.info/nyct/service/,2nd Ave & 72nd St at NW corner,POINT (-73.95856693389354 40.768993190994856),Q
1922,http://web.mta.info/nyct/service/,2nd Ave & 72nd St at SE corner,POINT (-73.95828742694161 40.768694075225895),Q
1925,http://web.mta.info/nyct/service/,2nd Ave & 86th St at NE corner,POINT (-73.9513360610413 40.77781827125065),Q
1926,http://web.mta.info/nyct/service/,2nd Ave & 86th St at NE corner,POINT (-73.95145983988807 40.77786374299723),Q
1927,http://web.mta.info/nyct/service/,2nd Ave & 86th St at SE corner,POINT (-73.95162525452048 40.77774066254923),Q
1931,http://web.mta.info/nyct/service/,2nd Ave & 94th St at NE corner,POINT (-73.94772938539093 40.78292438898596),Q
1932,http://web.mta.info/nyct/service/,2nd Ave & 94th St at SW corner,POINT (-73.94823792460468 40.78296690878563),Q
1930,http://web.mta.info/nyct/service/,2nd Ave & 95th St at NW corner,POINT (-73.94761889814153 40.783916088309326),Q
1929,http://web.mta.info/nyct/service/,2nd Ave & 96th St at SW corner,POINT (-73.94747299691045 40.784098884955554),Q
1928,http://web.mta.info/nyct/service/,2nd Ave & bet 83rd & 84th St,POINT (-73.95281423699555 40.77618770946792),Q
498,http://web.mta.info/nyct/service/,2nd Ave & Houston St at NW corner,POINT (-73.99129800004937 40.72395000121395),F
1527,http://web.mta.info/nyct/service/,31st St & 23rd Ave at NE corner,POINT (-73.91215099973299 40.774810000552186),N-Q
1528,http://web.mta.info/nyct/service/,31st St & 23rd Ave at NE corner,POINT (-73.91189099986349 40.77502500066968),N-Q
1526,http://web.mta.info/nyct/service/,31st St & 23rd Ave at NW corner,POINT (-73.91207399961878 40.7751490010533),N-Q
1529,http://web.mta.info/nyct/service/,31st St & 23rd Ave at NW corner,POINT (-73.91233700050012 40.77493800104396),N-Q
1537,http://web.mta.info/nyct/service/,31st St & 30th Ave at NE corner,POINT (-73.92119200002551 40.7669630011802),N-Q
1536,http://web.mta.info/nyct/service/,31st St & 30th Ave at NW corner,POINT (-73.92140900034578 40.76705200124538),N-Q
1535,http://web.mta.info/nyct/service/,31st St & 30th Ave at SE corner,POINT (-73.92140599990329 40.76670000114694),N-Q
1534,http://web.mta.info/nyct/service/,31st St & 30th Ave at SW corner,POINT (-73.9216289998266 40.76678700127245),N-Q
1543,http://web.mta.info/nyct/service/,31st St & 36th Ave at NW corner,POINT (-73.9297400004327 40.756796001285345),N-Q
1542,http://web.mta.info/nyct/service/,31st St & 36th Ave at SE corner,POINT (-73.92976600045282 40.75637900119417),N-Q
1541,http://web.mta.info/nyct/service/,31st St & 36th Ave at SW corner,POINT (-73.92999299993595 40.756478000457506),N-Q
1544,http://web.mta.info/nyct/service/,31st St & 39th Ave at NW corner,POINT (-73.93290299961095 40.7529010012616),N-Q
1545,http://web.mta.info/nyct/service/,31st St & 39th Ave at SE corner,POINT (-73.93293600037318 40.75249100124089),N-Q
1540,http://web.mta.info/nyct/service/,31st St & Broadway at NW corner,POINT (-73.92534899996205 40.76221700120829),N-Q
1539,http://web.mta.info/nyct/service/,31st St & Broadway at SE corner,POINT (-73.92539899957697 40.761773001020096),N-Q
1538,http://web.mta.info/nyct/service/,31st St & Broadway at SW corner,POINT (-73.925638000338 40.761880001325615),N-Q
1533,http://web.mta.info/nyct/service/,31st St & Hoyt Ave North at NE corner,POINT (-73.91693499954675 40.770870001233156),N-Q
1532,http://web.mta.info/nyct/service/,31st St & Hoyt Ave North at NW corner,POINT (-73.91716699944462 40.771009000694576),N-Q
1531,http://web.mta.info/nyct/service/,31st St & Hoyt Ave South at SE corner,POINT (-73.91775500058009 40.7701700012283),N-Q
1530,http://web.mta.info/nyct/service/,31st St & Hoyt Ave South at SW corner,POINT (-73.9179779999838 40.77031300078871),N-Q
1818,http://web.mta.info/nyct/service/,33rd St & Queens Blvd at NE corner,POINT (-73.93153300052721 40.744724000461275),7
1819,http://web.mta.info/nyct/service/,33rd St & Queens Blvd at NW corner,POINT (-73.93182900025066 40.74459400056049),7
1817,http://web.mta.info/nyct/service/,33rd St & Queens Blvd at SE corner,POINT (-73.93157000009163 40.74456800061942),7
1820,http://web.mta.info/nyct/service/,33rd St & Queens Blvd at SW corner,POINT (-73.9317939996055 40.74476300048575),7
1088,http://web.mta.info/nyct/service/,34th St & Northern Blvd at SW corner,POINT (-73.93058499969706 40.7518680009112),M-R
1327,http://web.mta.info/nyct/service/,34th St & Queens Blvd at NW corner,POINT (-73.93086500002174 40.74465800129618),7
1326,http://web.mta.info/nyct/service/,34th St & Queens Blvd at SW corner,POINT (-73.93089399960141 40.74449400126545),7
868,http://web.mta.info/nyct/service/,35th St & 38th Ave at NE corner,POINT (-73.92877499947052 40.752232000693546),M-R
869,http://web.mta.info/nyct/service/,35th St & 38th Ave at SW corner,POINT (-73.92926300038461 40.752198001135355),M-R
1089,http://web.mta.info/nyct/service/,36th St & Northern Blvd at NE corner,POINT (-73.92766199973421 40.75223800057053),M-R
1090,http://web.mta.info/nyct/service/,36th St & Northern Blvd at SE corner,POINT (-73.92714100016573 40.75193000082027),M-R
1226,http://web.mta.info/nyct/service/,3rd Ave & 138th St at NE corner,POINT (-73.92665499978928 40.81083100045451),6
1762,http://web.mta.info/nyct/service/,3rd Ave & 149th St at NW corner,POINT (-73.91745600003321 40.816265000695616),2-5
1313,http://web.mta.info/nyct/service/,3rd Ave & 149th St at SE corner,POINT (-73.9175219996443 40.81588100116514),2-5
1315,http://web.mta.info/nyct/service/,3rd Ave & 149th St at SE corner,POINT (-73.91775899967917 40.81585300110098),2-5
327,http://web.mta.info/nyct/service/,3rd Ave & 14th St at NE corner,POINT (-73.98654799947136 40.73312200055631),L
